,20.11.2019 10:35,Unnamed: 0,answer_uuid,article_batch_name,article_filename,article_number,article_sha256,article_text_length,case_number,end_pos,ericwimsatt,ericwimsatt-ThinkPad-T440s,extra,file:///home/ericwimsatt/.config/libreoffice/4;,highlight_count,namespace,start_pos,target_text,task_uuid,topic_name,tua_batch_final,tua_batch_name,tua_batch_uuid,tua_group_name,tua_group_uuid,tua_uuid
106,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,5.0,5333.0,,,{},,3.0,NYU_Form,5004.0,"ABC News denied this, saying in a statement that it has \u201cnever stopped investigating the story.\u201d They added that it has employed a team to uncover the truth about Epstein, whom authorities arrested on accusations of child sex-trafficking in July.\n\nThe network said it plans to release extensive reports on Epstein in the new year",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a5ade5da-a0b1-4990-844f-0f6b2582757d
107,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,5.0,6165.0,,,{},,3.0,NYU_Form,6075.0,"The outlet is now investigating who leaked the video, it said in a statement to journalist",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a5ade5da-a0b1-4990-844f-0f6b2582757d
108,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,5.0,6347.0,,,{},,3.0,NYU_Form,6193.0,"We take violations of company policy very seriously, and we\u2019re pursuing all avenues to determine the source of the leak,\u201d a spokesperson for ABC News said",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,a5ade5da-a0b1-4990-844f-0f6b2582757d
110,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,7.0,1115.0,,,{},,3.0,NYU_Form,997.0,"Ronan Farrow came out with a book on Oct. 15 titled \u201cCatch and Kill: Lies, Spies and a Conspiracy to Protect Predators",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d
111,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,7.0,1676.0,,,{},,3.0,NYU_Form,1466.0,"Catch and Kill\u201d makes serious allegations against NBC News, detailing how Weinstein allegedly pressured the outlet into dropping a story because he knew of former NBC host Matt Lauer\u2019s alleged sexual misconduct",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d
112,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,7.0,2864.0,,,{},,3.0,NYU_Form,2791.0,Farrow noted that \u201cthere is proof and a paper trail\u201d detailed in the book,7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d
98,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,1.0,3505.0,,,{},,1.0,NYU_Form,3184.0,"Any former NBC News employee who believes that they cannot disclose their experience with sexual harassment as a result of a confidentiality or non-disparagement provision in their separation agreement should contact NBCUniversal and we will release them from that perceived obligation,\u201d an NBCUniversal spokesperson said",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,594ea432-89ae-4ba0-bac4-5aa51f62d55a
101,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,4.0,4537.0,,,{},,5.0,NYU_Form,4457.0,Robach was caught on camera saying ABC killed her interview with Epstein accuser,7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0e2259e6-c914-47fb-9f6b-fc8637ee34f9
102,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,4.0,4833.0,,,{},,5.0,NYU_Form,4592.0,"ve had this story for three years,\u201d Robach said in the unearthed video. \u201cI tried for three years to get it on to no avail, and now it\u2019s all coming out and it\u2019s like these new revelations. And I freaking had all of it. I\u2019m so pissed right now",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0e2259e6-c914-47fb-9f6b-fc8637ee34f9
103,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,4.0,5002.0,,,{},,5.0,NYU_Form,4837.0,The anchor said Buckingham Palace threatened ABC News after finding out Prince Andrew was a part of the story and added that she \u201chad all of\u201d the reporting years ago,7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0e2259e6-c914-47fb-9f6b-fc8637ee34f9
104,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,4.0,5520.0,,,{},,5.0,NYU_Form,5335.0,"Robach also walked back her on-camera remarks, releasing a statement echoing the network\u2019s comments. She attributed to her previous accusations as being \u201ca private moment of frustration",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0e2259e6-c914-47fb-9f6b-fc8637ee34f9
105,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,4.0,5924.0,,,{},,5.0,NYU_Form,5642.0,Robach added that ABC didn\u2019t run the interview \u201cbecause we could not obtain sufficient corroborating evidence to meet ABC\u2019s editorial standard about her allegations.\u201d This statement came after she said she \u201chad all of it\u201d and knew of the allegations against Epstein for \u201cthree years,7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,0e2259e6-c914-47fb-9f6b-fc8637ee34f9
109,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,6.0,6926.0,,,{},,1.0,NYU_Form,6814.0,"CBS fired that employee, a woman, Wednesday after ABC executives notified CBS of the situation, a TV source said",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,7e1be6ae-d0c4-451e-806d-2847170a9209
100,,,,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,NBCABCAndCBSAppear.txt,100034.0,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001.0,3.0,4014.0,,,{},,1.0,NYU_Form,3669.0,"Journalist Megyn Kelly went after NBC News on Oct. 16, saying the network should \u201cshow us the money\u201d and come clean about any and all agreements made to former staffers. She added that there \u201cneeds to be an outside investigation into\u201d the network, mentioning that several other outlets with allegations of scandals have done the same in the past",7f300d46-59df-400f-b0ba-6727bc45292f,Quoted Sources,True,Adjudicator nick task 1896 article number 100034,f017526a-ec44-487a-8980-d4e0436432a7,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,91f34d95-2774-4bc6-b5e9-d1e2c625575e
131,,,,NYU_Articles/Day1/UkrainianOfficialsReleaseRecordsOf.txt,UkrainianOfficialsReleaseRecordsOf.txt,100035.0,d7a866ba4b0104b93dc030d98d2416a336e37ef90f6c073c339e05cd47d19e24,1626.0,1.0,1625.0,,,{},,1.0,NYU_Form,1449.0,"Via CD Media:\n\nThe documents show 46 payments to Hunter Biden\u2019s company from November 2014 to November 2015.\n\nThere were 38 payments for $83,333 totaling more than $3.1 million",3f45520f-4fec-470f-983c-837fc14fbb2c,Quoted Sources,True,Adjudicator nick task 1897 article number 100035,67c90a12-e90a-4550-af5e-861bb9905b05,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,4a82710c-c8a7-4044-8d4b-7d109f56b4d7
165,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,2.0,1853.0,,,{},,2.0,NYU_Form,1818.0,I\u2019m willing to listen\u2026\u201d Trump began,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Quoted Sources,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,dbb1372d-5058-45ed-af9a-695f744dcd46
166,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,2.0,1962.0,,,{},,2.0,NYU_Form,1904.0,We\u2019ll go into the lion\u2019s den and talk \u2026\u201d Trump tried again,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Quoted Sources,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,dbb1372d-5058-45ed-af9a-695f744dcd46
167,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,3.0,2164.0,,,{},,2.0,NYU_Form,2020.0,"Guilfoyle, forced to shout to make herself heard, told students in the crowd: \u201cYou\u2019re not making your parents proud by being rude and disruptive",e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Quoted Sources,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,5acd1f62-3568-4a0a-a717-cdd807cc282b
168,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,3.0,689.0,,,{},,2.0,NYU_Form,646.0,"Trump Jr his girlfriend, Kimberly Guilfoyle",e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Quoted Sources,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,5acd1f62-3568-4a0a-a717-cdd807cc282b
160,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,1.0,630.0,,,{},,5.0,NYU_Form,618.0,The audience,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Quoted Sources,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acd5b232-e0d9-45b1-ab2b-cf489ee102dc
161,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,1.0,776.0,,,{},,5.0,NYU_Form,752.0,loud shouts of \u201cUSA! USA,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Quoted Sources,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acd5b232-e0d9-45b1-ab2b-cf489ee102dc
162,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,1.0,1023.0,,,{},,5.0,NYU_Form,981.0,openly hostile chants of \u201cQ and A! Q and A,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Quoted Sources,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acd5b232-e0d9-45b1-ab2b-cf489ee102dc
163,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,1.0,1900.0,,,{},,5.0,NYU_Form,1857.0,Q and A! Q and A!\u201d the audience yelled back,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Quoted Sources,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acd5b232-e0d9-45b1-ab2b-cf489ee102dc
164,,,,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,DonaldTrumpJrHumiliatedBooed.txt,100036.0,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665.0,1.0,2017.0,,,{},,5.0,NYU_Form,1966.0,Then open the Q and A!\u201d came the immediate response,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,Quoted Sources,True,Adjudicator nick task 1946 article number 100036,2226d1a2-185f-4b10-b816-b1b65557eec1,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,acd5b232-e0d9-45b1-ab2b-cf489ee102dc
173,,,,NYU_Articles/Day2/EricTrumpIsHostingA.txt,EricTrumpIsHostingA.txt,100037.0,dffe5d7618e02096848897a44be4304eeef2fc09af7e33852dd71113a6c61bf2,2689.0,1.0,469.0,,,{},,6.0,NYU_Form,459.0,Eric Trump,74702cd5-3515-4eb6-9738-67f1da82c641,Quoted Sources,True,Adjudicator nick task 1947 article number 100037,9b0e6fd9-9d46-4a08-8be5-28b8725b0e87,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,9c53f146-27e5-44f7-ae35-495e3245d763
174,,,,NYU_Articles/Day2/EricTrumpIsHostingA.txt,EricTrumpIsHostingA.txt,100037.0,dffe5d7618e02096848897a44be4304eeef2fc09af7e33852dd71113a6c61bf2,2689.0,1.0,688.0,,,{},,6.0,NYU_Form,585.0,"A lot of people don\u2019t know this, but you can actually make a lot of money from running a charity,\u201d Eric",74702cd5-3515-4eb6-9738-67f1da82c641,Quoted Sources,True,Adjudicator nick task 1947 article number 100037,9b0e6fd9-9d46-4a08-8be5-28b8725b0e87,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,9c53f146-27e5-44f7-ae35-495e3245d763
175,,,,NYU_Articles/Day2/EricTrumpIsHostingA.txt,EricTrumpIsHostingA.txt,100037.0,dffe5d7618e02096848897a44be4304eeef2fc09af7e33852dd71113a6c61bf2,2689.0,1.0,826.0,,,{},,6.0,NYU_Form,744.0,"I can\u2019t do it anymore because of the ban, but I can help you do it for just $19.99",74702cd5-3515-4eb6-9738-67f1da82c641,Quoted Sources,True,Adjudicator nick task 1947 article number 100037,9b0e6fd9-9d46-4a08-8be5-28b8725b0e87,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,9c53f146-27e5-44f7-ae35-495e3245d763
176,,,,NYU_Articles/Day2/EricTrumpIsHostingA.txt,EricTrumpIsHostingA.txt,100037.0,dffe5d7618e02096848897a44be4304eeef2fc09af7e33852dd71113a6c61bf2,2689.0,1.0,981.0,,,{},,6.0,NYU_Form,933.0,It really helps if you have your own real estate,74702cd5-3515-4eb6-9738-67f1da82c641,Quoted Sources,True,Adjudicator nick task 1947 article number 100037,9b0e6fd9-9d46-4a08-8be5-28b8725b0e87,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,9c53f146-27e5-44f7-ae35-495e3245d763
177,,,,NYU_Articles/Day2/EricTrumpIsHostingA.txt,EricTrumpIsHostingA.txt,100037.0,dffe5d7618e02096848897a44be4304eeef2fc09af7e33852dd71113a6c61bf2,2689.0,1.0,2252.0,,,{},,6.0,NYU_Form,1018.0,"I was very fortunate because my dad owns a lot of properties around the country, which makes it very convenient because if you\u2019re running a charity you can just host big events all the time at the properties you own, and then charge your charity a bunch of fees. Like, my cancer charity that I was running had a big annual dinner where I\u2019d give myself an award for philanthropy every year, and we\u2019d have a silent auction and do all kinds of fun things like that. But I would always have it happen at Mar-a-Lago, which my family owns. My dad would give me a commission for booking the charity events there, and that was just one of the many ways we figured out how to funnel those charitable donations we were collecting all year into our personal accounts. Because the government doesn\u2019t just let you withdraw the money, you know? New York especially gets really annoying about that. But the best part is that, since it was my charity, I could charge it whatever I wanted to stay at Mar-a-Lago! I would charge double the reservation fees, double the cost per plate for the dinner, and I\u2019d even take the servers\u2019 tips and the bartenders\u2019 tips for a little extra cash. Always do cash when you can, that\u2019s an insider\u2019s tip from me to you",74702cd5-3515-4eb6-9738-67f1da82c641,Quoted Sources,True,Adjudicator nick task 1947 article number 100037,9b0e6fd9-9d46-4a08-8be5-28b8725b0e87,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,9c53f146-27e5-44f7-ae35-495e3245d763
178,,,,NYU_Articles/Day2/EricTrumpIsHostingA.txt,EricTrumpIsHostingA.txt,100037.0,dffe5d7618e02096848897a44be4304eeef2fc09af7e33852dd71113a6c61bf2,2689.0,1.0,2687.0,,,{},,6.0,NYU_Form,2254.0,"The best part about cash transactions is you don\u2019t have to claim it on your taxes! The government doesn\u2019t have to know, ya feel me? Man, I made so much money off my cancer charity that it shouldn\u2019t have been legal! Well, technically it wasn\u2019t, and now I can\u2019t do it for ten years, but, boy, when this decade is up and I can go back to booking charity events at my family\u2019s properties, I\u2019m gonna make so much money again! I can\u2019t wait",74702cd5-3515-4eb6-9738-67f1da82c641,Quoted Sources,True,Adjudicator nick task 1947 article number 100037,9b0e6fd9-9d46-4a08-8be5-28b8725b0e87,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,9c53f146-27e5-44f7-ae35-495e3245d763
149,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,3.0,2974.0,,,{},,1.0,NYU_Form,2777.0,"Rep. Paul Gosar, DDS:\n""In response to @Jim_Jordan, Adam Schiff claims he doesn't know the identity of the whistleblower. If he doesn't know their identity, how will he prevent them from being named",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,562357d1-973e-4c31-b829-e28e8af9644d
150,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,4.0,1407.0,,,{},,3.0,NYU_Form,1295.0,"Schiff: First, as the gentleman knows, that's a false statement: I do not know the identity of the whistleblower",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,eb947987-d8c9-462b-82b0-d465d9e0148b
151,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,4.0,1140.0,,,{},,3.0,NYU_Form,1036.0,"First, as the gentleman knows, that\u2019s a false statement: I do not know the identity of the whistleblower",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,eb947987-d8c9-462b-82b0-d465d9e0148b
152,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,4.0,1761.0,,,{},,3.0,NYU_Form,1690.0,"MSNBC, Schiff said, \u201cWe have not spoken directly with the whistleblower",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,eb947987-d8c9-462b-82b0-d465d9e0148b
144,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,1.0,412.0,,,{},,4.0,NYU_Form,389.0,Rep. Jim Jordan (R-Ohio,c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,84628c82-8e93-4294-8a66-5d5772a5624a
145,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,1.0,994.0,,,{},,4.0,NYU_Form,721.0,"Of the 435 members of Congress, you are the only member who knows who that individual is. And your staff is the only staff of any member of Congress who has had a chance to talk with that individual. We like that opportunity. When might that happen in this proceeding today",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,84628c82-8e93-4294-8a66-5d5772a5624a
146,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,1.0,1266.0,,,{},,4.0,NYU_Form,1193.0,"Jordan: Of the 435 members of Congress, you are the only member who knows",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,84628c82-8e93-4294-8a66-5d5772a5624a
147,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,1.0,2327.0,,,{},,4.0,NYU_Form,2188.0,"Rep. Jim Jordan:\n"".@RepAdamSchiff is the ONLY member of Congress who knows the identity of the \u201cWhistleblower\u201d who started this entire sham",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,84628c82-8e93-4294-8a66-5d5772a5624a
148,,,,NYU_Articles/Day2/SchiffClaimsHeDoesNot.txt,SchiffClaimsHeDoesNot.txt,100038.0,68c644ee4676eeca87052755ec73bde24a957e12dc1d1fcba93795f08063520d,3137.0,2.0,2697.0,,,{},,1.0,NYU_Form,2561.0,"Mark Meadows:\n""Reminder: the Chairman was caught misleading a reporter about communication with the whistleblower, barely four weeks ago",c259f69c-b4b4-4d87-aacc-1a986e0bd8a5,Quoted Sources,True,Adjudicator nick task 1948 article number 100038,cff16540-8771-49e3-bf2b-154e37be4edd,NYU_Form.adjudicated,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,340c3cf5-ff09-4e8c-bf63-ea7c4853b11c
