,article_batch_name,article_number,article_filename,article_sha256,article_text_length,tua_group_uuid,tua_group_name,tua_batch_uuid,tua_batch_name,tua_batch_final,task_uuid,tua_uuid,namespace,topic_name,case_number,answer_uuid,extra,highlight_count,start_pos,end_pos,target_text
38,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,a17402cb-3aaa-4617-99fb-d4a7ab0cd525,NYU_Form,Quoted Sources,1,,{},5,1393,2245,"THE PARAMOUNT NEED HERE IS TO PROTECT THE NATIONAL SECURITY OF THE UNITED STATES AND SEE WHETHER, IN THE CONVERSATIONS WITH OTHER WORLD LEADERS AND, IN PARTICULAR, WITH PUTIN, THAT THE PRESIDENT WAS ALSO UNDERMINING OUR SECURITY IN A WAY THAT HE THOUGHT WOULD PERSONALLY BENEFIT HIS CAMPAIGN. IF THOSE CONVERSATIONS WITH PUTIN OR WITH OTHER WORLD LEADERS ARE SEQUESTERED IN THAT SAME ELECTRONIC FILE THAT IS MEANT FOR COVERT ACTION, NOT MEANT FOR THIS, IF THERE\u2019S AN EFFORT TO HIDE THOSE AND COVER THOSE UP, YES, WE\u2019RE DETERMINED TO FIND OUT.\u2019\n\nSchiff told Todd that the president\u2019s behavior was \u201cso egregious\u201d the Democratic House had no choice but to formalize the opening the impeachment inquiry. The reason for the hearings was due to:\n\n\u2018\u2026THE PRESIDENT USING THE POWER OF HIS OFFICE TO COERCE A FOREIGN NATION INTO HELPING HIS PRESIDENTIAL CAMPAIGN"
39,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,a17402cb-3aaa-4617-99fb-d4a7ab0cd525,NYU_Form,Quoted Sources,1,,{},5,652,707,a \u201cfundamental breach of the president\u2019s oath of office
40,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,a17402cb-3aaa-4617-99fb-d4a7ab0cd525,NYU_Form,Quoted Sources,1,,{},5,4103,4488,"The Intelligence Committee chair added:\n\n\u2018THE PRESIDENT CAN\u2019T HAVE IT BOTH WAYS \u2014 HE CAN\u2019T BOTH PREVENT US FROM GETTING EVIDENCE ON THESE SERIOUS UNDERLYING CRIMES, OR POTENTIAL CRIMES, THIS SERIOUS BREACH OF HIS OATH OF OFFICE, AND AT THE SAME TIME OBSTRUCT OUR INVESTIGATION. EVEN AS HE TRIES TO WEAKEN OUR ABILITY TO GET FACTS ON ONE, HE\u2019S GOING TO STRENGTHEN THE FACTS ON THE OTHER"
41,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,a17402cb-3aaa-4617-99fb-d4a7ab0cd525,NYU_Form,Quoted Sources,1,,{},5,2478,2855,"THE GRAVAMEN OF THE OFFENSE HERE IS THE PRESIDENT USING THE POWER OF HIS OFFICE TO COERCE A FOREIGN NATION INTO HELPING HIS PRESIDENTIAL CAMPAIGN TO ONCE AGAIN INTERFERE IN OUR ELECTION, AND AT THE SAME TIME WITHHOLDING FOREIGN AID THAT COUNTRY SO DESPERATELY NEEDS TO FIGHT OFF WHO? THE RUSSIANS.\u2019\n\nThen, he added:\n\n\u2018THE SITUATION DEMANDS THAT WE MOVE FORWARD WITH THE INQUIRY"
42,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,06802013-6b55-4f9d-88eb-e67ff9c4c5fb,NYU_Form,Quoted Sources,3,,{},1,2946,3112,the whistleblower alleged:\n\n\u2018[TRUMP WAS] PRESSURING A FOREIGN COUNTRY TO INVESTIGATE ONE OF THE PRESIDENT\u2019S MAIN DOMESTIC POLITICAL RIVALS [WHEN HE FROZE MILITARY AID
43,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,eb844087-8535-4db7-9a33-7a4a2aa9ced3,NYU_Form,Quoted Sources,4,,{},2,3117,3474,House Minority Whip Steve Scalise (R-LA) stood up for the president and how he handled the Zelensky interview on Meet the Press:\n\n\u2018PRESIDENT TRUMP WAS LOOKING INTO THE 2016 COLLUSION AND INTERFERENCE THAT RUSSIA HAD WHEN BARACK OBAMA WAS PRESIDENT. WE ALL KNOW THAT HAPPENED UNDER BARACK OBAMA\u2019S WATCH. I\u2019M GLAD TRUMP CONTINUES TO LOOK INTO THE INTERFERENCE
44,NYU_Articles/Pilot/CongressAnnouncesSeizureOfTrump.txt,100031,CongressAnnouncesSeizureOfTrump.txt,729c16dbf760152f8bb67a7ecfbb15a25ae7f594fe35bd711c1d5e1ef1ff5c1f,4491,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4140a70-34a6-40cc-a6f0-7b89bc3b2c48,Adjudicator nick task 1791 article number 100031,True,53944af0-7d56-4da7-830a-69bad263ef47,eb844087-8535-4db7-9a33-7a4a2aa9ced3,NYU_Form,Quoted Sources,4,,{},2,3567,4099,"JUST THE LATEST ATTEMPT BY DEMOCRATS TO \u201cGO DOWN THIS ROAD OF IMPEACHMENT, REGARDLESS OF THE FACTS.\n\n\u2018THE CHAIRMAN SAID A LOT OF THINGS, MADE A LOT OF BASELESS ACCUSATIONS. CHAIRMAN SCHIFF WAS THE ONE WHO FOR TWO YEARS WAS RUNNING AROUND SAYING HE HAD MORE THAN CIRCUMSTANTIAL EVIDENCE THAT PRESIDENT TRUMP COLLUDED WITH RUSSIA ON THE MUELLER INVESTIGATION. AND THAT TURNED OUT NOT TO BE TRUE. THE FRAMERS DID NOT PUT THE POWER OF IMPEACHMENT IN THE CONSTITUTION SO THAT YOU CAN STOP SOMEBODY FROM BEING ELECTED WHO WAS DULY ELECTED"
75,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,3202,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,33df6629-73b1-499e-8255-1f3118c62a3d,Adjudicator nick task 1792 article number 100032,True,8ee4618c-f1c1-480c-8b23-db1e2d22103c,92b3adfa-f3a1-48c7-b3f3-048c72c88914,NYU_Form,Quoted Sources,2,,{},1,1603,3166,"Bryant has attempted to defend himself, claiming that he was not trying to grab anyone\u2019s money \u2013\u2013 but he did expect black people to stand up for each other, and even took a jab at the podcast by T.I., referencing it by name in his statement.\n\nHe finished his post by stating he was more interested in a person\u2019s life than their life savings.\n\nHe said: \u201cWe have echoed the same sentiments on many issues down through the years and was energized by the partnership. I was awakened to your clip this morning and felt compelled to lend context. To have both of you in the church was meaningful for many reasons. This is the largest demographic of blacks who don\u2019t buy into organized religion in our history and in large measure because of reasons you have illuminated. To not give redress would be an assault to the body of Christ when I believe I am an ambassador as the two of you are for your field.\u201d\n\nHe went on to say: \u201cI don\u2019t want Sunday to be used as further ammunition as to why people don\u2019t go to church without them knowing at this same church we gave 5000 pairs of new back to school shoes to kids of #Atlanta, or that we spearheaded 9 million campaign to support @bennett_college , or that we bailed out nonviolent offenders or that we partnered with @delta to send 4 cargo to #Bahamas for hurricane release or that we\u2019ve partnered with @_hamptonu to place 95 displaced students or that we fed the furloughed workers for two weeks while the government was shut down or that we went into housing projects to feed kids of #dekalb county during spring break"
73,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,3202,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,33df6629-73b1-499e-8255-1f3118c62a3d,Adjudicator nick task 1792 article number 100032,True,8ee4618c-f1c1-480c-8b23-db1e2d22103c,eb9bd1f2-d062-4d03-8be7-3022127af484,NYU_Form,Quoted Sources,1,,{},2,1269,1274,T.I.P
74,NYU_Articles/Pilot/TIFinallyExplainsWhyHe.txt,100032,TIFinallyExplainsWhyHe.txt,832ecb4405a6c6ba17b9f5a67e9cdb91b07462cb9d723162fbcf3e114b66f791,3202,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,33df6629-73b1-499e-8255-1f3118c62a3d,Adjudicator nick task 1792 article number 100032,True,8ee4618c-f1c1-480c-8b23-db1e2d22103c,eb9bd1f2-d062-4d03-8be7-3022127af484,NYU_Form,Quoted Sources,1,,{},2,1346,1599,"said: \u201cIt\u2019s not that I have a thing against pastors or against preachers so-to-speak. It\u2019s just I\u2019ve been raised in the trenches, and I was taught to peep game. You ain\u2019t finna run no game on me. I will not be extorted. I felt like I shouldn\u2019t have come"
119,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,2442,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4f72cac-1e5d-4313-b955-ff2f4267e576,Adjudicator nick task 1895 article number 100033,True,fcccfcd4-62aa-4d4c-a22d-63b2c20bd99a,6a714edc-f201-4d33-b1ee-bdb2a03bc7f7,NYU_Form,Quoted Sources,3,,{},1,1324,1523,"I do not recall discussing WikiLeaks with him,\u201d Trump wrote under penalty of perjury. \u201cNor do I recall being aware of Mr. Stone having discussed WikiLeaks with individuals associated with my campaign"
118,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,2442,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4f72cac-1e5d-4313-b955-ff2f4267e576,Adjudicator nick task 1895 article number 100033,True,fcccfcd4-62aa-4d4c-a22d-63b2c20bd99a,273cd347-2beb-4d1a-b011-f30d94139123,NYU_Form,Quoted Sources,2,,{},1,1180,1321,"As Rachel Maddow points out in the segment above, Donald Trump said something completely different in his written responses to Robert Mueller"
117,NYU_Articles/Day1/RogerStoneTrialEndsRick.txt,100033,RogerStoneTrialEndsRick.txt,86d0e1839d825b8b56f2c7430efa716f4777e45dd001dd29ff68a3d232069e4c,2442,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,e4f72cac-1e5d-4313-b955-ff2f4267e576,Adjudicator nick task 1895 article number 100033,True,fcccfcd4-62aa-4d4c-a22d-63b2c20bd99a,27e30adb-fa03-4918-b228-a16916739001,NYU_Form,Quoted Sources,1,,{},1,581,1160,"Rick Gates, who served as Trump\u2019s deputy campaign chairman, testified Tuesday that Stone began discussing Clinton leaks with the campaign in April 2016 and that from May onward Gates understood Stone to be the campaign\u2019s intermediary with WikiLeaks. By July 2016, Gates testified, Trump campaign chairman Paul Manafort said he was updating Trump and others regularly and directed Gates to keep following up with Stone. After Trump ended one phone call from Stone at the end of that month, Gates testified, the future president said to Gates that \u201cmore information would be coming"
99,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,9c05d70a-36f0-4a37-893c-35140c0395a6,NYU_Form,Quoted Sources,2,,{},1,3507,3544,according to Rachel Maddow on Oct. 25
106,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,a5ade5da-a0b1-4990-844f-0f6b2582757d,NYU_Form,Quoted Sources,5,,{},3,5004,5333,"ABC News denied this, saying in a statement that it has \u201cnever stopped investigating the story.\u201d They added that it has employed a team to uncover the truth about Epstein, whom authorities arrested on accusations of child sex-trafficking in July.\n\nThe network said it plans to release extensive reports on Epstein in the new year"
107,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,a5ade5da-a0b1-4990-844f-0f6b2582757d,NYU_Form,Quoted Sources,5,,{},3,6075,6165,"The outlet is now investigating who leaked the video, it said in a statement to journalist"
108,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,a5ade5da-a0b1-4990-844f-0f6b2582757d,NYU_Form,Quoted Sources,5,,{},3,6193,6347,"We take violations of company policy very seriously, and we\u2019re pursuing all avenues to determine the source of the leak,\u201d a spokesperson for ABC News said"
110,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d,NYU_Form,Quoted Sources,7,,{},3,997,1115,"Ronan Farrow came out with a book on Oct. 15 titled \u201cCatch and Kill: Lies, Spies and a Conspiracy to Protect Predators"
111,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d,NYU_Form,Quoted Sources,7,,{},3,1466,1676,"Catch and Kill\u201d makes serious allegations against NBC News, detailing how Weinstein allegedly pressured the outlet into dropping a story because he knew of former NBC host Matt Lauer\u2019s alleged sexual misconduct"
112,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,38da5533-b2a0-472e-aa60-8f7c5c3d3c8d,NYU_Form,Quoted Sources,7,,{},3,2791,2864,Farrow noted that \u201cthere is proof and a paper trail\u201d detailed in the book
98,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,594ea432-89ae-4ba0-bac4-5aa51f62d55a,NYU_Form,Quoted Sources,1,,{},1,3184,3505,"Any former NBC News employee who believes that they cannot disclose their experience with sexual harassment as a result of a confidentiality or non-disparagement provision in their separation agreement should contact NBCUniversal and we will release them from that perceived obligation,\u201d an NBCUniversal spokesperson said"
101,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,0e2259e6-c914-47fb-9f6b-fc8637ee34f9,NYU_Form,Quoted Sources,4,,{},5,4457,4537,Robach was caught on camera saying ABC killed her interview with Epstein accuser
102,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,0e2259e6-c914-47fb-9f6b-fc8637ee34f9,NYU_Form,Quoted Sources,4,,{},5,4592,4833,"ve had this story for three years,\u201d Robach said in the unearthed video. \u201cI tried for three years to get it on to no avail, and now it\u2019s all coming out and it\u2019s like these new revelations. And I freaking had all of it. I\u2019m so pissed right now"
103,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,0e2259e6-c914-47fb-9f6b-fc8637ee34f9,NYU_Form,Quoted Sources,4,,{},5,4837,5002,The anchor said Buckingham Palace threatened ABC News after finding out Prince Andrew was a part of the story and added that she \u201chad all of\u201d the reporting years ago
104,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,0e2259e6-c914-47fb-9f6b-fc8637ee34f9,NYU_Form,Quoted Sources,4,,{},5,5335,5520,"Robach also walked back her on-camera remarks, releasing a statement echoing the network\u2019s comments. She attributed to her previous accusations as being \u201ca private moment of frustration"
105,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,0e2259e6-c914-47fb-9f6b-fc8637ee34f9,NYU_Form,Quoted Sources,4,,{},5,5642,5924,Robach added that ABC didn\u2019t run the interview \u201cbecause we could not obtain sufficient corroborating evidence to meet ABC\u2019s editorial standard about her allegations.\u201d This statement came after she said she \u201chad all of it\u201d and knew of the allegations against Epstein for \u201cthree years
109,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,7e1be6ae-d0c4-451e-806d-2847170a9209,NYU_Form,Quoted Sources,6,,{},1,6814,6926,"CBS fired that employee, a woman, Wednesday after ABC executives notified CBS of the situation, a TV source said"
100,NYU_Articles/Day1/NBCABCAndCBSAppear.txt,100034,NBCABCAndCBSAppear.txt,3b9c291d9345c8221a497206a766483bf78df474550f0c50c58df9ad4c20ff75,7001,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,f017526a-ec44-487a-8980-d4e0436432a7,Adjudicator nick task 1896 article number 100034,True,7f300d46-59df-400f-b0ba-6727bc45292f,91f34d95-2774-4bc6-b5e9-d1e2c625575e,NYU_Form,Quoted Sources,3,,{},1,3669,4014,"Journalist Megyn Kelly went after NBC News on Oct. 16, saying the network should \u201cshow us the money\u201d and come clean about any and all agreements made to former staffers. She added that there \u201cneeds to be an outside investigation into\u201d the network, mentioning that several other outlets with allegations of scandals have done the same in the past"
131,NYU_Articles/Day1/UkrainianOfficialsReleaseRecordsOf.txt,100035,UkrainianOfficialsReleaseRecordsOf.txt,d7a866ba4b0104b93dc030d98d2416a336e37ef90f6c073c339e05cd47d19e24,1626,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,67c90a12-e90a-4550-af5e-861bb9905b05,Adjudicator nick task 1897 article number 100035,True,3f45520f-4fec-470f-983c-837fc14fbb2c,4a82710c-c8a7-4044-8d4b-7d109f56b4d7,NYU_Form,Quoted Sources,1,,{},1,1449,1625,"Via CD Media:\n\nThe documents show 46 payments to Hunter Biden\u2019s company from November 2014 to November 2015.\n\nThere were 38 payments for $83,333 totaling more than $3.1 million"
165,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2226d1a2-185f-4b10-b816-b1b65557eec1,Adjudicator nick task 1946 article number 100036,True,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,dbb1372d-5058-45ed-af9a-695f744dcd46,NYU_Form,Quoted Sources,2,,{},2,1818,1853,I\u2019m willing to listen\u2026\u201d Trump began
166,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2226d1a2-185f-4b10-b816-b1b65557eec1,Adjudicator nick task 1946 article number 100036,True,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,dbb1372d-5058-45ed-af9a-695f744dcd46,NYU_Form,Quoted Sources,2,,{},2,1904,1962,We\u2019ll go into the lion\u2019s den and talk \u2026\u201d Trump tried again
167,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2226d1a2-185f-4b10-b816-b1b65557eec1,Adjudicator nick task 1946 article number 100036,True,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,5acd1f62-3568-4a0a-a717-cdd807cc282b,NYU_Form,Quoted Sources,3,,{},2,2020,2164,"Guilfoyle, forced to shout to make herself heard, told students in the crowd: \u201cYou\u2019re not making your parents proud by being rude and disruptive"
168,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2226d1a2-185f-4b10-b816-b1b65557eec1,Adjudicator nick task 1946 article number 100036,True,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,5acd1f62-3568-4a0a-a717-cdd807cc282b,NYU_Form,Quoted Sources,3,,{},2,646,689,"Trump Jr his girlfriend, Kimberly Guilfoyle"
160,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2226d1a2-185f-4b10-b816-b1b65557eec1,Adjudicator nick task 1946 article number 100036,True,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,acd5b232-e0d9-45b1-ab2b-cf489ee102dc,NYU_Form,Quoted Sources,1,,{},5,618,630,The audience
161,NYU_Articles/Day2/DonaldTrumpJrHumiliatedBooed.txt,100036,DonaldTrumpJrHumiliatedBooed.txt,95e59347e8dd79fe6656dad63f1a495731158f5d629350decb9d78a7739e19cd,2665,27c9f907-e03b-4f8b-a51c-3a0ca4c675b5,NYU_Form.adjudicated,2226d1a2-185f-4b10-b816-b1b65557eec1,Adjudicator nick task 1946 article number 100036,True,e06fa4b5-a2ec-47eb-9e71-27d6f122a9e0,acd5b232-e0d9-45b1-ab2b-cf489ee102dc,NYU_Form,Quoted Sources,1,,{},5,752,776,loud shouts of \u201cUSA! USA
