highlight_task_uuid,task_url,article_batch_name,article_number,article_filename,article_sha256,task_redundancy,taskrun_count,ah_taskrun_uuid,contributor_uuid,created,finish_time,elapsed_seconds,hg_tua_uuid,namespace,topic_name,case_number,start_pos,end_pos,target_text,source_text_length
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,0ef8d767-de12-45b5-b831-182a14bc2a10,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:06.025997,2019-03-28 01:02:51.196455,2805.170458,42993890-1e2b-4f02-9d1d-e446deed4540,,Evidence,1,119,421,"A recent poll of students at the Tessamunga Institute found that 75% want the newest hire, Dr. Jeremiah Troy, removed from office following his recently-revealed history of climate science denial. Of those 75%, at least half cited his perceived unpopularity amongst their classmates as their top reason",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,0ef8d767-de12-45b5-b831-182a14bc2a10,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:06.025997,2019-03-28 01:02:51.196455,2805.170458,42993890-1e2b-4f02-9d1d-e446deed4540,,Evidence,1,1282,1518,"In the past Dr. Troy was a member of Scientists who Know Enough about Policy Tools and Intuitive Causality (SKEPTIC), a group that infamously endorsed or rejected climate agreements based on how swollen its members\u2019 glands were that day",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,0ef8d767-de12-45b5-b831-182a14bc2a10,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:06.025997,2019-03-28 01:02:51.196455,2805.170458,42993890-1e2b-4f02-9d1d-e446deed4540,,Evidence,1,1626,2013,"Given how much more we know about ice cores, how much better our simulations are, how much more confident we can be in our projections, can you believe this crackpot was a SKEPTIC until 2015? Give me a break.\u201d She cited in particular SKEPTIC\u2019s rejection of the Paris Climate Agreement in 2016, due to 12 out of 15 of its members saying \u201cthere goes my hip\u201d the morning of its announcement",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,0ef8d767-de12-45b5-b831-182a14bc2a10,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:06.025997,2019-03-28 01:02:51.196455,2805.170458,650c1efc-a26a-474e-a027-17e7014245d8,,Evidence,2,3097,3455,"A recent NOAA study that modeled climate change over the long term suggests that the semi-legendary \u201ctrials of Tessamunga\u201d, recorded in the account of one Spanish explorer from the 1650s, occurred in the aftermath of volcanic eruptions that destabilized the atmosphere, possibly leading to short-term climate swings and explaining the tribe\u2019s near-extinction",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,0ef8d767-de12-45b5-b831-182a14bc2a10,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:06.025997,2019-03-28 01:02:51.196455,2805.170458,8b830305-dcb5-492f-91b0-e2b45bf2656f,,Evidence,3,3990,4805,"Dr. Troy is sensitive to students\u2019 feelings, noting that he did 23andMe after getting it last Christmas and the results showed a greater than 50% chance he himself held at least some Tessamunga genes. \u201cWe all wish we could go back to the days of the Tessamunga tribe, before capitalism, before the modern world made things complicated and uncertain. The blood of Hot Mouth, who died of a heat stroke on the Florida beach after losing his arms and legs to frostbite, flows through my veins. Like my ancestors I too wonder why the earth is sometimes so cold and so hot, and like them I have changed my positions from time to time. After all, I\u2019m only human. Should my career be ruined to pay for yesterday\u2019s sins?\u201d Besides, as a new hire, Dr. Troy noted his annual salary is among the lowest of all Tessamunga faculty",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,0ef8d767-de12-45b5-b831-182a14bc2a10,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:06.025997,2019-03-28 01:02:51.196455,2805.170458,5420f129-04c5-4e05-a3a9-1a219f1f6342,,Probability,1,119,421,"A recent poll of students at the Tessamunga Institute found that 75% want the newest hire, Dr. Jeremiah Troy, removed from office following his recently-revealed history of climate science denial. Of those 75%, at least half cited his perceived unpopularity amongst their classmates as their top reason",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,0ef8d767-de12-45b5-b831-182a14bc2a10,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:06.025997,2019-03-28 01:02:51.196455,2805.170458,7e4dc63f-03a7-445c-a7c8-156baae6c6ea,,Reasoning,5,3785,3842,as we have operated for the entirety of my administration,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,0ef8d767-de12-45b5-b831-182a14bc2a10,1d56076f-d413-4fa5-8724-068fba04ce22,2019-03-28 00:16:06.025997,2019-03-28 01:02:51.196455,2805.170458,7e4dc63f-03a7-445c-a7c8-156baae6c6ea,,Reasoning,5,3845,3987,"President Martin further hinted that the best way to honor the tribe\u2019s legacy is to trust in the deliberations of the institution named for it",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,f225dcd5-e632-4071-9c00-5f732b6f2d68,,Reasoning,1,657,836,"The bombshell report that Dr. Troy was a member of SKEPTIC presents a hard choice for the institution: either fire him immediately, or admit tacit denial of modern climate science",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,e79327f5-db3a-495f-8aee-5613343e2582,,Reasoning,2,1521,1833,"Freshman Tessamunga student Sarah is dismissive of Dr. Troy\u2019s \u201ccome to Jesus\u201d moment on climate change. \u201cGiven how much more we know about ice cores, how much better our simulations are, how much more confident we can be in our projections, can you believe this crackpot was a SKEPTIC until 2015? Give me a break",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,3cb7cbf2-ae67-40c0-8254-af06c9a711a2,,Reasoning,3,2105,2312,"People forget that SKEPTIC actually endorsed more studies that corroborated warming global temperatures\u201d than otherwise because \u201cclimate studies are usually released in the fall, when joints aren\u2019t acting up",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,8251a2bf-b9a2-4c0f-bd90-b24ebdb8ec4c,,Reasoning,4,2314,2344,"Plus, I didn\u2019t choose the name",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,7673b22a-5e11-4bbb-b77f-7550ddd61a19,,Language,3,1963,1980,there goes my hip,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,77c790ee-aeb0-4aaf-a194-5b6e8c17fea8,,Evidence,1,2560,3093,"The Tessamunga, native to what is now the greater Knoxville, Tennessee area in the 17th century, famously migrated north to escape a freak heat weave in November 1645, losing half their number to hypothermia outside what is now Toronto during the bitterly-cold winter of 1645-6. Migrating even farther south to Florida once the snow melted, the Tessamunga were almost wiped out during a scorching two-week heatwave of 110+ degrees Fahrenheit. As few as twelve made it back to Knoxville, becoming a source of local legend and folklore",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,21869f8d-f8b7-4b26-977e-94aabec82f7a,,Probability,1,184,186,75,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,efec78da-07a6-4433-8a59-29dd85a7e6a5,,Probability,2,330,343,at least half,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,59123ae4-4a34-46f0-bf38-e9e11ebb2edd,,Probability,3,1927,1939,12 out of 15,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,867730a9-9baa-45b5-aeed-7cd450325297,,Probability,4,4117,4142,a greater than 50% chance,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,867730a9-9baa-45b5-aeed-7cd450325297,,Probability,4,4159,4172,at least some,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,77d591f4-5060-4aa8-b938-fc325ecdc562,,Language,2,1783,1791,crackpot,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,398ccf6e-80ae-48ad-91b9-636b6d1bffe3,,Language,5,4192,4700,"We all wish we could go back to the days of the Tessamunga tribe, before capitalism, before the modern world made things complicated and uncertain. The blood of Hot Mouth, who died of a heat stroke on the Florida beach after losing his arms and legs to frostbite, flows through my veins. Like my ancestors I too wonder why the earth is sometimes so cold and so hot, and like them I have changed my positions from time to time. After all, I\u2019m only human. Should my career be ruined to pay for yesterday\u2019s sins",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,8f2c1d27-debb-40d6-bbb2-ab33d40d3b5f,6595a539-58ec-4f2a-9a78-205be5d45320,2019-03-30 04:43:58.646659,2019-03-30 04:51:24.186324,445.539665,9bd7af60-2a3b-4b26-8374-e1d1abba6066,,Language,1,1400,1518,"a group that infamously endorsed or rejected climate agreements based on how swollen its members\u2019 glands were that day",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,6d7dae0a-2810-45ab-9575-2bc9568f80c4,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-03-31 19:15:29.534010,2019-03-31 21:22:45.952550,7636.41854,2bb8f29e-1833-4f99-9cc7-cbd2fa7aca89,,Evidence,18,4192,4805,"We all wish we could go back to the days of the Tessamunga tribe, before capitalism, before the modern world made things complicated and uncertain. The blood of Hot Mouth, who died of a heat stroke on the Florida beach after losing his arms and legs to frostbite, flows through my veins. Like my ancestors I too wonder why the earth is sometimes so cold and so hot, and like them I have changed my positions from time to time. After all, I\u2019m only human. Should my career be ruined to pay for yesterday\u2019s sins?\u201d Besides, as a new hire, Dr. Troy noted his annual salary is among the lowest of all Tessamunga faculty",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,6d7dae0a-2810-45ab-9575-2bc9568f80c4,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-03-31 19:15:29.534010,2019-03-31 21:22:45.952550,7636.41854,76ecddb7-b9b7-49b3-814f-5c318eab1d89,,Probability,1,119,421,"A recent poll of students at the Tessamunga Institute found that 75% want the newest hire, Dr. Jeremiah Troy, removed from office following his recently-revealed history of climate science denial. Of those 75%, at least half cited his perceived unpopularity amongst their classmates as their top reason",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,6d7dae0a-2810-45ab-9575-2bc9568f80c4,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-03-31 19:15:29.534010,2019-03-31 21:22:45.952550,7636.41854,03b210c5-e6e1-4c43-ba49-9e0e0cea5a48,,Probability,2,528,654,"In the poll, most freshmen indicated they still planned to take the class given they were already halfway through the semester",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,6d7dae0a-2810-45ab-9575-2bc9568f80c4,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-03-31 19:15:29.534010,2019-03-31 21:22:45.952550,7636.41854,b7e98745-c853-4e3e-a0e8-681328af97c5,,Probability,10,1836,2013,"She cited in particular SKEPTIC\u2019s rejection of the Paris Climate Agreement in 2016, due to 12 out of 15 of its members saying \u201cthere goes my hip\u201d the morning of its announcement",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,6d7dae0a-2810-45ab-9575-2bc9568f80c4,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-03-31 19:15:29.534010,2019-03-31 21:22:45.952550,7636.41854,da985140-c988-4ec2-9433-b0688ac35060,,Language,3,661,677,bombshell report,4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,6d7dae0a-2810-45ab-9575-2bc9568f80c4,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-03-31 19:15:29.534010,2019-03-31 21:22:45.952550,7636.41854,32425144-d432-4798-a031-ca012dfaef7f,,Probability,17,3990,4189,"Dr. Troy is sensitive to students\u2019 feelings, noting that he did 23andMe after getting it last Christmas and the results showed a greater than 50% chance he himself held at least some Tessamunga genes",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,6d7dae0a-2810-45ab-9575-2bc9568f80c4,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-03-31 19:15:29.534010,2019-03-31 21:22:45.952550,7636.41854,b4ddca74-c772-4448-810a-616cb5aea71e,,Language,6,1464,1518,"based on how swollen its members\u2019 glands were that day",4932
aa3b42a7-b492-4900-ab3a-6ec7115351b3,https://pe.goodlylabs.org:443/project/march2019SemTri/task/1789,Articles-March-2019/Toy Articles/Reasoning Toy Article.txt,100007,Reasoning Toy Article.txt,3073e0eed56943d2b1b35c2b6ee5b4aaae464481d5257f16eb30d42f52785f95,21,7,6d7dae0a-2810-45ab-9575-2bc9568f80c4,e1174e40-2843-41e3-8b3c-6b3383a0a0d5,2019-03-31 19:15:29.534010,2019-03-31 21:22:45.952550,7636.41854,8c4f095c-3a85-4736-bbb0-2e3c11bc4e05,,Language,7,1584,1605,"come to Jesus\u201d moment",4932
