task_pybossa_id,taskrun_pybossa_id,task_url,taskrun_article_batch_name,taskrun_article_number,taskrun_article_filename,contributor_id,created,finish_time,elapsed_seconds,anno_id,topic_namespace,topic_number,topic_name,question_number,question_text,answer_number,answer_text,case_number,start_pos,end_pos,target_text,source_text_length
779,1852,http://pe.goodlylabs.org/project/SSSPECaus2/task/779,SSSPETest1,175,175SSSArticle.txt,45,2018-03-15 23:26:28.501811,2018-03-15 23:48:32.259328,1323.757517,1438,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,1951,1967,A state official,2271
779,1852,http://pe.goodlylabs.org/project/SSSPECaus2/task/779,SSSPETest1,175,175SSSArticle.txt,45,2018-03-15 23:26:28.501811,2018-03-15 23:48:32.259328,1323.757517,1439,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,8,How representative is the sample of the population about which the claim is made?,2,Fairly representative,0,0,0,,0
779,1852,http://pe.goodlylabs.org/project/SSSPECaus2/task/779,SSSPETest1,175,175SSSArticle.txt,45,2018-03-15 23:26:28.501811,2018-03-15 23:48:32.259328,1323.757517,1440,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,11,What is the best alternative explanation you can think of that could lead to the same set of evidence?,1,"A different water source besides the Flint River may actually be contaminated, and it is this water source that cased the outbreak. Therefore, the Flint River water is irrelevant and not a cause of the outbreak.",0,0,0,,0
779,1852,http://pe.goodlylabs.org/project/SSSPECaus2/task/779,SSSPETest1,175,175SSSArticle.txt,45,2018-03-15 23:26:28.501811,2018-03-15 23:48:32.259328,1323.757517,1441,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,12,"How likely is your alternative explanation for the same evidence, as compared to the author’s explanation?",5,Much less likely,0,0,0,,0
779,1852,http://pe.goodlylabs.org/project/SSSPECaus2/task/779,SSSPETest1,175,175SSSArticle.txt,45,2018-03-15 23:26:28.501811,2018-03-15 23:48:32.259328,1323.757517,1442,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,13,"Last question: How credible do you find this article, as a whole?",2,Fairly credible,0,0,0,,0
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1443,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,1,"Please skim the article to the left; you will be answering questions about it.  How credible do you find this article, as a whole?",4,Not very credible,0,0,0,,0
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1444,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,127,196,"increased risk for a fatal heart attack after a major snowstorm hits,",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1444,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,265,445,"men were 16 percent more likely to have a heart attack and 34 percent more likely to die from a heart attack after a storm dropped at least 20 centimeters (about 8 inches) of snow,",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1444,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,710,744,fresh insight into this connection,3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1444,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,853,958,both the quantity and duration of snowfall were associated with an increased risk of heart attack for men,3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1444,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,1515,1572,"the connections between winter weather and heart attacks,",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1444,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,2228,2420,"When snowfall continued for at least 24 hours, men were 8 percent more likely to be hospitalized for a heart attack and 12 percent more likely to die than when it didn’t snow, the study found.",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1444,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,2748,2849,"“We really don’t know for certain whether snow shoveling was the only explanation for their results,”",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1444,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,5,Does the article make some kind of causal claim?,1,Yes,0,2922,3035,"there are studies that have shown mechanistically, how much strain is placed on the heart during snow shoveling.”",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1445,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),1,Correlation,0,127,196,"increased risk for a fatal heart attack after a major snowstorm hits,",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1445,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),1,Correlation,0,265,445,"men were 16 percent more likely to have a heart attack and 34 percent more likely to die from a heart attack after a storm dropped at least 20 centimeters (about 8 inches) of snow,",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1445,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),1,Correlation,0,853,958,both the quantity and duration of snowfall were associated with an increased risk of heart attack for men,3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1445,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),1,Correlation,0,1515,1572,"the connections between winter weather and heart attacks,",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1445,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),1,Correlation,0,2038,2187,"One-third of heart attacks happened the day following snowfall, and about 10 percent happened after at least 5 centimeters (2 inches) hit the ground.",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1445,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),1,Correlation,0,2228,2420,"When snowfall continued for at least 24 hours, men were 8 percent more likely to be hospitalized for a heart attack and 12 percent more likely to die than when it didn’t snow, the study found.",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1446,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),2,Cause precedes effect,0,2074,2101,"the day following snowfall,",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1446,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),2,Cause precedes effect,0,2051,2073,heart attacks happened,3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1446,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),2,Cause precedes effect,0,350,445,"die from a heart attack after a storm dropped at least 20 centimeters (about 8 inches) of snow,",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1447,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),5,An experimental study was conducted (natural experiments OK),0,1573,1699,"researchers examined data on 128,073 hospital admissions and 68,155 deaths from heart attacks in Quebec between 1981 and 2014.",3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1448,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,2850,2894,Dr. David Alter of the University of Toronto,3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1448,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,6,What evidence is given for the primary causal claim? *Check all that apply.* Highlight sections of the article that illustrate each selection. (Hill's Criteria),7,Experts are cited,0,980,1047,lead study author Dr. Nathalie Auger of the University of Montreal.,3895
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1449,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,8,How representative is the sample of the population about which the claim is made?,4,Slightly representative,0,0,0,,0
780,1853,http://pe.goodlylabs.org/project/SSSPECaus2/task/780,SSSPETest3,1725,1725SSSArticle.txt,45,2018-03-15 23:40:54.119796,2018-03-15 23:57:25.927014,991.807218,1450,SSScience and Causality Questions V2,1,Science and Causality Questions for SSS Students V2,9,"Was there an adequate control condition? If so, highlight section describing it.",2,"There was a control condition, but it was questionably appropriate",0,2228,2420,"When snowfall continued for at least 24 hours, men were 8 percent more likely to be hospitalized for a heart attack and 12 percent more likely to die than when it didn’t snow, the study found.",3895
